loss,created_at,avg_val_loss,learning_rate,epoch
"tensor(0.0668, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:02:53.478382,,,
,2021-02-28 18:02:54.453115,0.0906204879283905,0.00045125,317.0
"tensor(0.0667, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:02:57.573392,,,
"tensor(0.0990, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:02:57.896526,,,
"tensor(0.0838, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:02:58.164832,,,
"tensor(0.1287, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:02:58.406596,,,
"tensor(0.1300, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:02:58.652042,,,
"tensor(0.0963, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:02:58.919652,,,
"tensor(0.0768, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:02:59.247056,,,
"tensor(0.0966, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:02:59.536716,,,
"tensor(0.0890, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:02:59.831440,,,
"tensor(0.0983, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:03:00.126768,,,
"tensor(0.1172, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:03:00.382873,,,
"tensor(0.1622, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:03:00.640796,,,
"tensor(0.0783, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:03:01.147200,,,
,2021-02-28 18:03:02.146391,0.10176165401935577,0.00045125,318.0
"tensor(0.1271, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:03:05.278464,,,
"tensor(0.1168, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:03:05.598432,,,
"tensor(0.1307, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:03:05.855949,,,
"tensor(0.1288, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:03:06.108679,,,
"tensor(0.1173, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:03:06.395595,,,
"tensor(0.0832, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:03:06.689055,,,
"tensor(0.1117, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:03:06.974028,,,
"tensor(0.0934, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:03:07.256874,,,
"tensor(0.0706, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:03:07.581833,,,
"tensor(0.0716, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:03:07.867215,,,
"tensor(0.1031, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:03:08.161437,,,
"tensor(0.0858, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:03:08.431493,,,
"tensor(0.0984, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:03:08.926331,,,
,2021-02-28 18:03:10.212078,0.10295239835977554,0.00045125,319.0
"tensor(0.0682, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:03:13.467930,,,
"tensor(0.1089, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:03:13.789285,,,
"tensor(0.0974, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:03:14.058747,,,
"tensor(0.0848, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:03:14.327311,,,
"tensor(0.0776, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:03:14.595976,,,
"tensor(0.1237, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:03:14.844361,,,
"tensor(0.0913, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:03:15.118337,,,
"tensor(0.1276, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:03:15.406503,,,
"tensor(0.1168, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:03:15.696963,,,
"tensor(0.1443, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:03:15.953807,,,
"tensor(0.0736, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:03:16.206405,,,
"tensor(0.0832, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:03:16.466295,,,
"tensor(0.1267, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:03:16.947960,,,
,2021-02-28 18:03:18.142376,0.10185300558805466,0.00045125,320.0
"tensor(0.1069, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:03:21.351984,,,
"tensor(0.1139, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:03:21.676846,,,
"tensor(0.1023, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:03:21.935288,,,
"tensor(0.0791, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:03:22.196453,,,
"tensor(0.0758, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:03:22.457837,,,
"tensor(0.1076, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:03:22.725029,,,
"tensor(0.0914, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:03:22.981097,,,
"tensor(0.1027, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:03:23.232419,,,
"tensor(0.1328, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:03:23.515914,,,
"tensor(0.0843, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:03:23.810422,,,
"tensor(0.0928, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:03:24.074222,,,
"tensor(0.1045, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:03:24.345031,,,
"tensor(0.0737, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:03:24.834592,,,
,2021-02-28 18:03:25.857574,0.09752057492733002,0.00045125,321.0
"tensor(0.0855, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:03:29.187008,,,
"tensor(0.0946, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:03:29.535265,,,
"tensor(0.0738, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:03:29.805397,,,
"tensor(0.0902, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:03:30.074627,,,
"tensor(0.0712, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:03:30.363203,,,
"tensor(0.0598, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:03:30.637006,,,
"tensor(0.0712, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:03:30.899276,,,
"tensor(0.0919, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:03:31.163830,,,
"tensor(0.1123, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:03:31.435796,,,
"tensor(0.0889, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:03:31.701687,,,
"tensor(0.0862, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:03:31.952727,,,
"tensor(0.0778, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:03:32.226256,,,
"tensor(0.0891, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:03:32.712023,,,
,2021-02-28 18:03:34.045866,0.08402170985937119,0.00045125,322.0
"tensor(0.1107, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:03:37.295635,,,
"tensor(0.0730, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:03:37.612059,,,
"tensor(0.0770, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:03:37.884191,,,
"tensor(0.0792, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:03:38.138747,,,
"tensor(0.0613, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:03:38.409135,,,
"tensor(0.0994, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:03:38.672718,,,
"tensor(0.0886, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:03:38.950253,,,
"tensor(0.0577, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:03:39.279311,,,
"tensor(0.0675, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:03:39.549601,,,
"tensor(0.0889, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:03:39.847831,,,
"tensor(0.0527, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:03:40.147497,,,
"tensor(0.0879, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:03:40.418336,,,
"tensor(0.1207, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:03:40.881774,,,
,2021-02-28 18:03:41.923649,0.08189969509840012,0.00045125,323.0
"tensor(0.0524, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:03:45.034829,,,
"tensor(0.0964, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:03:45.339935,,,
"tensor(0.0753, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:03:45.592466,,,
"tensor(0.0649, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:03:45.862549,,,
"tensor(0.0867, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:03:46.116084,,,
"tensor(0.0870, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:03:46.374762,,,
"tensor(0.0627, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:03:46.639745,,,
"tensor(0.0504, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:03:46.930163,,,
"tensor(0.0789, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:03:47.234533,,,
"tensor(0.0739, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:03:47.498119,,,
"tensor(0.0936, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:03:47.766251,,,
"tensor(0.1260, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:03:48.025316,,,
"tensor(0.0671, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:03:48.503951,,,
,2021-02-28 18:03:49.532053,0.07811401784420013,0.00045125,324.0
"tensor(0.0948, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:03:52.747783,,,
"tensor(0.0747, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:03:53.079648,,,
"tensor(0.0809, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:03:53.373095,,,
"tensor(0.0690, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:03:53.660398,,,
"tensor(0.0899, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:03:53.913371,,,
"tensor(0.0518, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:03:54.193642,,,
"tensor(0.0736, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:03:54.487795,,,
"tensor(0.0718, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:03:54.752228,,,
"tensor(0.0850, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:03:55.048649,,,
"tensor(0.0963, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:03:55.344341,,,
"tensor(0.1049, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:03:55.598873,,,
"tensor(0.0659, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:03:55.867809,,,
"tensor(0.0927, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:03:56.358442,,,
,2021-02-28 18:03:57.403410,0.08087813854217529,0.00045125,325.0
"tensor(0.0637, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:04:00.569696,,,
"tensor(0.0633, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:04:00.919735,,,
"tensor(0.0605, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:04:01.228528,,,
"tensor(0.0853, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:04:01.514133,,,
"tensor(0.0624, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:04:01.809199,,,
"tensor(0.0906, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:04:02.120862,,,
"tensor(0.0753, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:04:02.439466,,,
"tensor(0.0656, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:04:02.712545,,,
"tensor(0.0838, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:04:02.983160,,,
"tensor(0.0847, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:04:03.272480,,,
"tensor(0.0611, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:04:03.546743,,,
"tensor(0.0861, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:04:03.836769,,,
"tensor(0.0647, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:04:04.344457,,,
,2021-02-28 18:04:05.502386,0.07284852862358093,0.00045125,326.0
"tensor(0.0757, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:04:08.729801,,,
"tensor(0.0557, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:04:09.014209,,,
"tensor(0.0881, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:04:09.264359,,,
"tensor(0.0630, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:04:09.512355,,,
"tensor(0.0819, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:04:09.788395,,,
"tensor(0.1008, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:04:10.109652,,,
"tensor(0.1000, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:04:10.417024,,,
"tensor(0.0915, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:04:10.672648,,,
"tensor(0.0902, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:04:10.911947,,,
"tensor(0.0567, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:04:11.171254,,,
"tensor(0.1059, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:04:11.458769,,,
"tensor(0.1162, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:04:11.777938,,,
"tensor(0.0783, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:04:12.302885,,,
,2021-02-28 18:04:13.602620,0.08491455018520355,0.00045125,327.0
"tensor(0.0910, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:04:16.834678,,,
"tensor(0.0663, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:04:17.152956,,,
"tensor(0.0716, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:04:17.407061,,,
"tensor(0.0816, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:04:17.694544,,,
"tensor(0.0672, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:04:17.959884,,,
"tensor(0.0623, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:04:18.286229,,,
"tensor(0.0823, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:04:18.572346,,,
"tensor(0.0833, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:04:18.845888,,,
"tensor(0.0503, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:04:19.095592,,,
"tensor(0.0827, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:04:19.358800,,,
"tensor(0.0814, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:04:19.657459,,,
"tensor(0.0805, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:04:19.935346,,,
"tensor(0.0754, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:04:20.444316,,,
,2021-02-28 18:04:21.449664,0.07508299499750137,0.00045125,328.0
"tensor(0.0793, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:04:24.658605,,,
"tensor(0.0579, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:04:24.964180,,,
"tensor(0.0940, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:04:25.235911,,,
"tensor(0.0710, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:04:25.521720,,,
"tensor(0.0889, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:04:25.811554,,,
"tensor(0.0656, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:04:26.114588,,,
"tensor(0.0851, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:04:26.375064,,,
"tensor(0.0715, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:04:26.648515,,,
"tensor(0.1489, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:04:26.924399,,,
"tensor(0.0950, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:04:27.196547,,,
"tensor(0.0855, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:04:27.498637,,,
"tensor(0.1256, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:04:27.759193,,,
"tensor(0.0709, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:04:28.240684,,,
,2021-02-28 18:04:29.572185,0.08763796836137772,0.00045125,329.0
"tensor(0.0716, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:04:32.960616,,,
"tensor(0.0996, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:04:33.260674,,,
"tensor(0.0978, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:04:33.548019,,,
"tensor(0.0770, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:04:33.818172,,,
"tensor(0.0961, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:04:34.092433,,,
"tensor(0.0747, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:04:34.380584,,,
"tensor(0.0655, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:04:34.662792,,,
"tensor(0.0837, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:04:34.940870,,,
"tensor(0.0916, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:04:35.205891,,,
"tensor(0.0812, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:04:35.502703,,,
"tensor(0.0965, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:04:35.771428,,,
"tensor(0.0922, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:04:36.032466,,,
"tensor(0.0839, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:04:36.531758,,,
,2021-02-28 18:04:37.923232,0.08548936247825623,0.00045125,330.0
"tensor(0.0705, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:04:41.193369,,,
"tensor(0.0900, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:04:41.559624,,,
"tensor(0.0892, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:04:41.834156,,,
"tensor(0.1041, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:04:42.089769,,,
"tensor(0.0707, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:04:42.350592,,,
"tensor(0.0632, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:04:42.662927,,,
"tensor(0.0863, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:04:42.970476,,,
"tensor(0.1106, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:04:43.221366,,,
"tensor(0.0837, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:04:43.518345,,,
"tensor(0.1104, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:04:43.797978,,,
"tensor(0.0863, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:04:44.070648,,,
"tensor(0.0596, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:04:44.328358,,,
"tensor(0.1089, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:04:44.804935,,,
,2021-02-28 18:04:46.099442,0.08718422800302505,0.00045125,331.0
"tensor(0.1165, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:04:49.437864,,,
"tensor(0.1203, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:04:49.741898,,,
"tensor(0.1291, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:04:50.023546,,,
"tensor(0.0991, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:04:50.299079,,,
"tensor(0.0611, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:04:50.566600,,,
"tensor(0.1029, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:04:50.849435,,,
"tensor(0.0953, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:04:51.138631,,,
"tensor(0.1252, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:04:51.420421,,,
"tensor(0.1147, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:04:51.669570,,,
"tensor(0.0790, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:04:51.926393,,,
"tensor(0.0895, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:04:52.211427,,,
"tensor(0.0801, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:04:52.508026,,,
"tensor(0.0953, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:04:53.058699,,,
,2021-02-28 18:04:54.388198,0.10062211751937866,0.00045125,332.0
"tensor(0.1025, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:04:57.628501,,,
"tensor(0.0916, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:04:57.947172,,,
"tensor(0.0902, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:04:58.220490,,,
"tensor(0.0882, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:04:58.498742,,,
"tensor(0.0833, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:04:58.780524,,,
"tensor(0.0718, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:04:59.069505,,,
"tensor(0.0800, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:04:59.357230,,,
"tensor(0.1078, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:04:59.634562,,,
"tensor(0.0625, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:04:59.926566,,,
"tensor(0.0920, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:05:00.199265,,,
"tensor(0.0728, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:05:00.462590,,,
"tensor(0.0480, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:05:00.770364,,,
"tensor(0.0687, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:05:01.273692,,,
,2021-02-28 18:05:02.567990,0.08150526136159897,0.0004286875,333.0
"tensor(0.0732, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:05:05.815691,,,
"tensor(0.0654, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:05:06.118419,,,
"tensor(0.0605, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:05:06.395446,,,
"tensor(0.0587, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:05:06.697601,,,
"tensor(0.0886, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:05:06.958643,,,
"tensor(0.0570, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:05:07.205043,,,
"tensor(0.0739, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:05:07.469567,,,
"tensor(0.0724, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:05:07.757236,,,
"tensor(0.0551, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:05:08.036611,,,
"tensor(0.0890, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:05:08.325587,,,
"tensor(0.1188, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:05:08.602600,,,
"tensor(0.0989, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:05:08.841308,,,
"tensor(0.0961, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:05:09.299513,,,
,2021-02-28 18:05:10.287804,0.07750578969717026,0.0004286875,334.0
"tensor(0.0870, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:05:13.571524,,,
"tensor(0.0619, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:05:13.883294,,,
"tensor(0.0799, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:05:14.151119,,,
"tensor(0.0630, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:05:14.435642,,,
"tensor(0.0829, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:05:14.766306,,,
"tensor(0.1038, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:05:15.043367,,,
"tensor(0.0483, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:05:15.303922,,,
"tensor(0.0664, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:05:15.611338,,,
"tensor(0.1370, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:05:15.916866,,,
"tensor(0.0952, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:05:16.206749,,,
"tensor(0.0642, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:05:16.532039,,,
"tensor(0.0846, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:05:16.838166,,,
"tensor(0.1063, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 18:05:17.327873,,,
